14789,0.19,0.01,9.62,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,1.15,0.07,88.85
14793,0.19,0.01,9.62,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,1.15,0.07,88.85
14794,0.06,-0.02,9.67,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,0.38,-0.11,89.60
14798,0.06,-0.02,9.67,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,0.38,-0.11,89.60
14799,-0.10,-0.05,9.71,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.57,-0.32,89.35
14803,-0.10,-0.05,9.71,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.57,-0.32,89.35
14804,-0.13,0.01,9.76,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.79,0.08,89.21
14808,-0.13,0.01,9.76,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.79,0.08,89.21
14809,-0.09,0.02,9.82,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.54,0.14,89.44
14813,-0.09,0.02,9.82,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.54,0.14,89.44
14814,-0.02,0.02,9.92,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.12,0.09,89.85
14818,-0.02,0.02,9.92,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.12,0.09,89.85
14819,-0.01,-0.01,9.96,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.05,-0.05,89.93
14823,-0.01,-0.01,9.96,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.05,-0.05,89.93
14824,-0.05,0.05,9.98,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.28,0.26,89.62
14828,-0.05,0.05,9.98,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.28,0.26,89.62
14829,-0.17,0.10,9.98,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.96,0.56,88.88
14833,-0.17,0.10,9.98,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.96,0.56,88.88
14834,-0.27,0.06,9.91,0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-1.54,0.37,88.41
14838,-0.27,0.06,9.91,0.01,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-1.54,0.37,88.41
14839,-0.22,0.03,9.83,0.00,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-1.28,0.19,88.70
14843,-0.22,0.03,9.83,0.00,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-1.28,0.19,88.70
14844,-0.12,0.07,9.74,0.00,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.70,0.42,89.18
14848,-0.12,0.07,9.74,0.00,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.70,0.42,89.18
14849,-0.11,0.07,9.72,0.00,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.66,0.40,89.22
14853,-0.11,0.07,9.72,0.00,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.66,0.40,89.22
14854,-0.09,0.05,9.78,0.00,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.55,0.27,89.38
14858,-0.09,0.05,9.78,0.00,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.55,0.27,89.38
14859,-0.13,-0.04,9.86,0.00,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.78,-0.26,89.18
14863,-0.13,-0.04,9.86,-0.00,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-0.78,-0.26,89.18
14864,-0.20,-0.04,9.97,-0.00,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-1.18,-0.23,88.80
14868,-0.20,-0.04,9.97,-0.00,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-1.18,-0.23,88.80
14869,-0.22,-0.03,10.03,-0.00,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-1.24,-0.18,88.74
14873,-0.22,-0.03,10.03,-0.01,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-1.24,-0.18,88.74
14874,-0.26,-0.01,10.06,-0.01,0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-1.49,-0.07,88.51
14878,-0.26,-0.01,10.06,-0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-1.49,-0.07,88.51
14879,-0.20,-0.04,10.06,-0.01,-0.00,ovf,-0.03,0.00,-0.19,0.00,0.00,0.00,-1.11,-0.24,88.86
14883,-0.20,-0.04,10.06,-0.01,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-1.11,-0.24,88.86
14884,-0.10,-0.01,9.93,-0.01,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.57,-0.06,89.42
14888,-0.10,-0.01,9.93,-0.01,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.57,-0.06,89.42
14889,-0.08,0.01,9.84,-0.01,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.47,0.05,89.52
14893,-0.08,0.01,9.84,-0.01,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.47,0.05,89.52
14894,-0.04,0.02,9.78,-0.01,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.23,0.13,89.74
14898,-0.04,0.02,9.78,-0.01,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.23,0.13,89.74
14899,-0.11,0.02,9.73,-0.01,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.68,0.12,89.31
14903,-0.11,0.02,9.73,-0.01,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.68,0.12,89.31
14904,-0.06,0.05,9.69,-0.01,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.35,0.30,89.54
14908,-0.06,0.05,9.69,-0.01,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.35,0.30,89.54
14909,-0.00,0.06,9.70,-0.01,0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.02,0.35,89.65
14913,-0.00,0.06,9.70,-0.01,0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.02,0.35,89.65
14914,0.01,0.06,9.75,-0.01,0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,0.04,0.37,89.63
14918,0.01,0.06,9.75,-0.01,0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,0.04,0.37,89.63
14919,0.06,0.02,9.83,-0.01,0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,0.35,0.11,89.63
14923,0.06,0.02,9.83,-0.01,0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,0.35,0.11,89.63
14924,0.06,-0.02,9.91,-0.00,0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,0.35,-0.12,89.63
14928,0.06,-0.02,9.91,-0.00,0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,0.35,-0.12,89.63
14929,0.05,-0.03,9.98,-0.00,0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,0.28,-0.16,89.68
14933,0.05,-0.03,9.98,-0.00,0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,0.28,-0.16,89.68
14934,-0.01,-0.03,10.03,0.00,0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.03,-0.16,89.83
14938,-0.01,-0.03,10.03,0.00,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.03,-0.16,89.83
14939,-0.10,-0.03,9.99,0.00,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.56,-0.18,89.41
14943,-0.10,-0.03,9.99,0.00,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.56,-0.18,89.41
14944,-0.04,-0.02,9.92,0.00,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.26,-0.10,89.73
14948,-0.04,-0.02,9.92,0.00,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.26,-0.10,89.73
14949,-0.01,0.02,9.80,0.00,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.04,0.11,89.88
14953,-0.01,0.02,9.80,0.00,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.04,0.11,89.88
14954,-0.00,0.01,9.71,0.00,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.01,0.08,89.91
14958,-0.00,0.01,9.71,0.00,-0.00,ovf,-0.03,0.00,-0.20,0.00,0.00,0.00,-0.01,0.08,89.91
