49151,0.00,0.00,0.00,0.00,2.87
49184,0.00,0.00,0.00,0.00,2.87
49217,0.00,0.00,0.00,0.00,3.23
49251,0.00,0.00,0.00,0.00,3.30
49284,0.00,0.00,0.00,0.00,3.05
49317,0.00,0.00,0.00,0.00,2.62
49351,0.00,0.00,0.00,0.00,3.60
49384,0.00,0.00,0.00,0.00,2.93
49417,0.00,0.00,0.00,0.00,3.23
49451,0.00,0.00,0.00,0.00,2.93
49484,0.00,0.00,0.00,0.00,3.48
49517,0.00,0.00,0.00,0.00,3.42
49551,0.00,0.00,0.00,0.00,3.30
49584,0.00,0.00,0.00,0.00,3.36
49617,0.00,0.00,0.00,0.00,2.81
49651,0.00,0.00,0.00,0.00,3.05
49684,0.00,0.00,0.00,0.00,2.81
49717,0.00,0.00,0.00,0.00,3.30
49751,0.00,0.00,0.00,0.00,3.05
49784,0.00,0.00,0.00,0.00,2.87
49817,0.00,0.00,0.00,0.00,2.99
49851,0.00,0.00,0.00,0.00,3.05
49884,0.00,0.00,0.00,0.00,3.36
49917,0.00,0.00,0.00,0.00,3.11
49951,0.00,0.00,0.00,0.00,2.93
49984,0.00,0.00,0.00,0.00,3.11
50017,0.00,0.00,0.00,0.00,2.62
50051,0.00,0.00,0.00,0.00,3.17
50084,0.00,0.00,0.00,0.00,3.11
50117,0.00,0.00,0.00,0.00,3.23
50151,0.00,0.00,0.00,0.00,3.17
50184,0.00,0.00,0.00,0.00,2.69
50217,0.00,0.00,0.00,0.00,2.87
50251,0.00,0.00,0.00,0.00,3.23
50284,0.00,0.00,0.00,0.00,2.93
50317,0.00,0.00,0.00,0.00,3.17
50351,0.00,0.00,0.00,0.00,2.99
50384,0.00,0.00,0.00,0.00,3.30
50417,0.00,0.00,0.00,0.00,2.62
50451,0.00,0.00,0.00,0.00,2.50
50484,0.00,0.00,0.00,0.00,2.93
50517,0.00,0.00,0.00,0.00,2.62
50551,0.00,0.00,0.00,0.00,3.78
50584,0.00,0.00,0.00,0.00,1.95
50617,0.22,0.22,0.07,0.07,-4.64
50652,0.38,0.61,0.00,0.07,-5.49
50686,0.21,0.81,0.00,0.07,-8.67
50721,0.29,1.11,0.00,0.07,-15.75
50756,-0.18,0.93,0.00,0.07,-21.67
50792,0.13,1.06,0.00,0.00,-16.60
50828,-0.17,0.89,0.00,0.00,-15.87
50864,-0.07,0.81,0.00,0.00,-10.01
50901,-0.22,0.59,0.00,0.00,-3.48
50936,-0.17,0.42,0.05,0.05,8.36
50971,0.00,0.42,0.06,0.12,7.93
51004,-0.11,0.31,0.00,0.12,2.87
51038,0.00,0.31,0.00,0.12,3.42
51072,0.00,0.31,0.00,0.12,2.93
51105,0.00,0.31,0.00,0.12,3.23
51138,0.00,0.31,0.00,0.00,2.75
51172,0.00,0.00,0.00,0.00,2.99
51205,0.00,0.00,0.00,0.00,2.93
51238,0.00,0.00,0.00,0.00,2.93
51272,0.00,0.00,0.00,0.00,3.11
51305,0.00,0.00,0.00,0.00,2.81
51338,0.00,0.00,0.00,0.00,2.81
51372,0.00,0.00,0.00,0.00,-6.65
51406,0.00,0.00,0.00,0.00,-3.30
51440,0.00,0.00,0.00,0.00,3.97
51474,0.00,0.00,-0.10,-0.10,8.48
51509,0.00,0.00,-0.08,-0.18,8.67
51544,0.27,0.27,-0.12,-0.29,7.69
51580,-0.26,0.01,0.07,-0.22,10.74
51616,0.00,0.01,0.00,-0.22,19.90
51652,0.15,0.16,0.00,-0.22,20.87
51687,0.00,0.16,0.00,-0.22,23.07
51723,-0.08,0.08,-0.08,-0.30,14.71
51760,-0.15,-0.08,0.08,-0.22,12.82
51798,-0.09,-0.17,0.00,-0.22,14.34
51835,0.14,-0.03,0.09,-0.13,9.77
51869,0.15,0.12,0.00,-0.13,0.85
51905,0.13,0.25,0.00,-0.13,0.18
51939,0.00,0.25,0.00,-0.13,1.40
51974,0.00,0.25,0.00,-0.13,3.36
52008,0.00,0.25,0.00,0.00,2.93
52041,0.00,0.25,0.00,0.00,3.72
52075,0.00,0.00,0.00,0.00,3.17
52108,0.00,0.00,0.00,0.00,2.81
52141,0.00,0.00,0.00,0.00,2.69
52175,0.00,0.00,0.00,0.00,3.05
52208,0.00,0.00,0.00,0.00,3.23
52241,0.00,0.00,0.00,0.00,3.17
52275,0.00,0.00,0.00,0.00,3.23
52308,0.00,0.00,0.00,0.00,3.17
52341,0.00,0.00,0.00,0.00,3.48
52375,0.00,0.00,0.00,0.00,3.85
52408,0.00,0.00,0.00,0.00,2.69
52441,0.00,0.00,0.13,0.13,0.55
52475,0.07,0.07,0.26,0.39,9.89
52508,0.00,0.07,0.13,0.52,-1.95
52542,0.00,0.07,0.10,0.62,-6.90
52577,0.00,0.07,0.06,0.67,-6.47
52611,0.00,0.07,0.27,0.94,-4.94
52644,0.28,0.35,0.24,1.18,-1.65
52680,0.10,0.44,0.07,1.24,-16.97
52715,-0.07,0.37,-0.17,1.08,-14.53
52753,0.00,0.37,0.18,1.26,-7.57
52787,0.00,0.37,-0.07,1.19,-4.88
52823,0.00,0.37,-0.15,1.04,-1.59
52858,0.00,0.37,0.00,1.04,-5.55
52892,0.00,0.00,-0.12,0.91,-5.31
52928,0.00,0.00,-0.07,0.84,-3.54
52963,0.00,0.00,0.06,0.90,2.62
52997,0.00,0.00,-0.10,0.81,3.91
53031,0.00,0.00,0.00,0.81,2.99
53064,0.00,0.00,0.00,0.81,3.05
53098,0.00,0.00,0.00,0.81,3.23
53131,0.00,0.00,0.00,0.81,2.81
53164,0.00,0.00,0.00,0.00,3.30
53198,0.00,0.00,0.00,0.00,3.36
53231,0.00,0.00,0.00,0.00,3.30
53264,0.00,0.00,0.00,0.00,3.23
53298,0.08,0.08,0.25,0.25,23.62
53332,0.00,0.08,0.07,0.32,10.74
53366,0.00,0.08,-0.06,0.25,5.31
53401,0.00,0.08,0.00,0.25,0.73
53434,0.00,0.08,0.00,0.25,2.87
53467,0.08,0.16,-0.05,0.20,5.00
53502,0.09,0.25,0.00,0.20,4.88
53535,0.00,0.25,-0.11,0.09,5.31
53569,0.06,0.32,0.00,0.09,5.92
53603,0.00,0.32,-0.16,-0.07,18.86
53639,-0.08,0.23,-0.11,-0.19,17.27
53677,0.14,0.37,0.13,-0.06,20.75
53712,0.00,0.37,0.14,0.08,16.54
53747,0.00,0.37,0.00,0.08,22.03
53781,0.00,0.37,0.21,0.30,17.64
53815,0.05,0.42,0.23,0.53,14.28
53850,0.00,0.42,0.27,0.80,7.69
53883,0.00,0.42,0.19,0.99,3.97
53916,0.00,0.42,0.00,0.99,3.05
53950,0.00,0.42,0.00,0.99,3.30
53983,0.00,0.00,0.00,0.99,3.30
54016,0.00,0.00,0.00,0.99,3.30
54050,0.00,0.00,0.00,0.00,3.23
54083,0.00,0.00,0.00,0.00,3.30
54116,0.00,0.00,0.00,0.00,2.81
54150,0.00,0.00,0.00,0.00,3.11
54183,0.00,0.00,0.00,0.00,2.93
54216,0.00,0.00,0.00,0.00,3.23
54250,0.00,0.00,0.00,0.00,2.87
54283,0.00,0.00,0.00,0.00,3.42
54316,0.00,0.00,0.00,0.00,2.93
54350,0.00,0.00,0.00,0.00,3.42
54383,0.00,0.00,0.00,0.00,3.11
54416,0.00,0.00,0.00,0.00,3.05
54450,0.00,0.00,0.00,0.00,2.81
54483,0.00,0.00,0.00,0.00,2.99
54516,-0.23,-0.23,-0.16,-0.16,95.09
54555,0.00,-0.23,0.05,-0.11,89.11
54591,0.00,-0.23,0.00,-0.11,148.19
54629,0.08,-0.15,0.00,-0.11,235.11
54666,-0.14,-0.29,0.12,0.01,147.95
54704,0.00,-0.29,-0.12,-0.11,194.58
54742,0.00,-0.29,0.00,-0.11,198.24
54780,0.00,-0.29,0.06,-0.05,141.91
54817,0.00,-0.29,0.00,-0.05,99.85
54854,-0.15,-0.44,0.00,-0.05,116.64
54892,0.00,-0.44,0.00,-0.05,124.15
54930,0.00,-0.44,0.00,-0.05,84.84
54966,0.09,-0.35,0.00,0.00,47.67
55002,0.00,-0.35,0.06,0.06,33.75
55037,0.00,-0.35,0.00,0.06,23.93
55073,0.05,-0.30,0.00,0.06,11.96
55108,0.00,-0.30,0.00,0.06,3.36
55142,0.00,-0.30,0.00,0.06,3.60
55177,0.00,-0.30,0.00,0.00,3.11
55211,0.00,-0.30,0.00,0.00,2.26
55245,0.00,0.00,0.00,0.00,-7.63
