99870,-0.13,0.01,0.00,0.00,-4.82,2.88
99911,-0.12,0.01,0.04,0.00,-16.36,2.21
99953,-0.06,0.00,0.06,0.00,-6.84,1.92
99993,-0.23,-0.00,0.00,0.00,18.31,2.66
100035,0.07,-0.00,0.00,0.00,21.18,3.55
100077,-0.10,-0.01,0.00,0.00,9.95,3.96
100118,0.00,-0.01,0.00,0.00,0.00,3.96
100159,-0.09,-0.01,0.00,0.00,8.85,4.33
100200,-0.03,-0.01,0.00,0.00,0.00,4.33
100242,0.00,-0.01,0.00,0.00,0.00,4.33
100283,0.00,-0.01,0.00,0.00,0.00,4.33
100323,0.00,0.00,0.00,0.00,0.00,4.33
100363,0.00,0.00,0.00,0.00,0.00,4.33
100403,0.00,0.00,0.00,0.00,0.00,4.33
100442,0.00,0.00,0.00,0.00,0.00,4.33
100482,0.00,0.00,0.00,0.00,0.00,4.33
100521,0.00,0.00,0.00,0.00,0.00,4.33
100561,0.00,0.00,0.00,0.00,0.00,4.33
100600,0.00,0.00,0.00,0.00,0.00,4.33
100640,0.00,0.00,0.00,0.00,0.00,4.33
100680,0.00,0.00,0.00,0.00,0.00,4.33
100719,0.00,0.00,0.00,0.00,0.00,4.33
100759,0.00,0.00,0.00,0.00,0.00,4.33
100798,0.00,0.00,0.00,0.00,0.00,4.33
100838,0.00,0.00,0.00,0.00,0.00,4.33
100878,0.00,0.00,0.00,0.00,0.00,4.33
100917,0.00,0.00,0.00,0.00,0.00,4.33
100957,0.00,0.00,0.00,0.00,0.00,4.33
100996,0.00,0.00,0.00,0.00,0.00,4.33
101036,0.00,0.00,0.00,0.00,0.00,4.33
101075,0.00,0.00,0.00,0.00,0.00,4.33
101115,0.25,0.01,0.10,0.00,-4.52,4.15
101156,0.00,0.01,0.00,0.00,-5.19,3.93
101196,0.00,0.01,0.00,0.00,0.00,3.93
101236,0.00,0.00,0.00,0.00,0.00,3.93
101275,0.00,0.00,0.00,0.00,0.00,3.93
101315,0.00,0.00,0.00,0.00,-11.96,3.45
101357,-0.04,-0.00,0.00,0.00,-20.14,2.61
101400,-0.22,-0.01,0.03,0.00,-5.49,2.37
101443,-0.22,-0.02,0.00,0.00,21.06,3.28
101486,-0.14,-0.03,0.00,0.00,13.79,3.87
101529,-0.12,-0.03,0.00,0.00,9.46,4.28
101570,0.04,-0.03,0.04,0.00,10.44,4.71
101612,0.10,-0.03,0.03,0.00,-26.85,3.58
101655,0.20,-0.02,0.00,0.00,-9.09,3.19
101696,-0.10,-0.02,0.00,0.00,-8.18,2.85
101739,0.16,-0.01,0.00,0.00,6.10,3.11
101780,0.00,-0.01,0.00,0.00,0.00,3.11
101820,0.00,-0.01,0.00,0.00,0.00,3.11
101861,0.00,0.00,0.00,0.00,0.00,3.11
101900,0.00,0.00,0.00,0.00,0.00,3.11
101940,0.00,0.00,0.00,0.00,0.00,3.11
101980,0.00,0.00,0.00,0.00,0.00,3.11
102019,0.00,0.00,0.00,0.00,0.00,3.11
102059,-0.03,-0.00,0.00,0.00,-7.63,2.81
102102,0.03,0.00,0.00,0.00,-15.01,2.16
102143,0.00,0.00,0.00,0.00,0.00,2.16
102183,-0.13,-0.01,0.00,0.00,-20.02,1.36
102227,0.00,-0.01,0.00,0.00,-3.91,1.19
102268,0.00,-0.01,0.00,0.00,0.00,1.19
102309,0.09,-0.00,0.00,0.00,8.48,1.54
102349,0.00,-0.00,0.00,0.00,0.00,1.54
102390,0.00,-0.00,0.00,0.00,0.00,1.54
102431,0.00,0.00,0.00,0.00,0.00,1.54
102470,0.00,0.00,0.00,0.00,0.00,1.54
102510,0.00,0.00,0.00,0.00,0.00,1.54
102549,-0.03,-0.00,0.00,0.00,0.00,1.54
102591,-0.04,-0.00,0.00,0.00,0.00,1.54
102633,0.00,-0.00,0.00,0.00,0.00,1.54
102673,-0.03,-0.00,0.00,0.00,0.00,1.54
102715,-0.04,-0.01,0.00,0.00,0.00,1.54
102757,-0.03,0.00,0.00,0.00,0.00,1.54
102797,-0.03,0.00,0.00,0.00,0.00,1.54
102838,0.00,0.00,0.00,0.00,0.00,1.54
102878,0.00,0.00,0.00,0.00,0.00,1.54
102917,0.00,0.00,0.00,0.00,0.00,1.54
102957,0.00,0.00,0.00,0.00,15.44,2.16
102997,-0.04,-0.00,0.10,0.00,7.26,2.45
103039,0.00,-0.00,0.06,0.01,15.56,3.10
103081,-0.08,-0.00,0.11,0.01,3.30,3.24
103122,0.00,-0.00,0.08,0.01,4.88,3.44
103163,0.00,-0.00,0.12,0.02,-7.26,3.14
103205,0.00,0.00,0.10,0.02,-9.28,2.75
103245,0.05,0.00,0.00,0.02,0.00,2.75
103285,0.00,0.00,-0.04,0.02,-6.16,2.51
103327,0.00,0.00,-0.17,0.01,-4.33,2.32
103368,-0.05,0.00,-0.09,0.01,0.00,2.32
103410,0.00,0.00,-0.16,0.00,7.51,2.64
103450,0.00,0.00,0.00,0.00,0.00,2.64
103490,0.00,0.00,0.00,0.00,0.00,2.64
103530,0.00,0.00,0.00,0.00,8.00,2.96
103569,0.00,0.00,0.00,0.00,0.00,2.96
103609,0.00,0.00,0.00,0.00,0.00,2.96
103648,0.00,0.00,0.00,0.00,0.00,2.96
103688,0.00,0.00,0.00,0.00,0.00,2.96
103728,-0.05,-0.00,0.00,0.00,-5.86,2.72
103770,0.06,0.00,0.07,0.00,-20.32,1.87
103812,-0.03,-0.00,0.00,0.00,0.00,1.87
103854,0.00,-0.00,0.00,0.00,0.00,1.87
103894,0.00,-0.00,0.00,0.00,0.00,1.87
103935,0.00,0.00,0.00,0.00,0.00,1.87
103974,0.00,0.00,0.00,0.00,0.00,1.87
104014,0.00,0.00,0.00,0.00,0.00,1.87
104054,0.00,0.00,0.03,0.00,0.00,1.87
104093,0.00,0.00,0.00,0.00,0.00,1.87
104133,0.00,0.00,0.00,0.00,0.00,1.87
104172,0.00,0.00,0.00,0.00,0.00,1.87
104212,-0.04,-0.00,0.00,0.00,0.00,1.87
104254,0.00,-0.00,0.00,0.00,0.00,1.87
104294,0.00,-0.00,0.00,0.00,0.00,1.87
104335,0.00,0.00,0.00,0.00,0.00,1.87
104374,0.00,0.00,0.00,0.00,0.00,1.87
104414,0.00,0.00,0.00,0.00,0.00,1.87
104454,0.00,0.00,0.00,0.00,0.00,1.87
104493,0.00,0.00,-0.18,-0.01,21.91,2.73
104536,-0.07,-0.00,-0.22,-0.02,26.25,3.85
104581,0.00,-0.00,-0.18,-0.02,23.07,4.89
104624,0.00,-0.00,-0.05,-0.03,15.99,5.58
104668,-0.11,-0.01,0.00,-0.03,5.86,5.84
104711,-0.05,-0.01,0.15,-0.02,12.39,6.37
104755,0.05,-0.01,0.13,-0.01,6.59,6.66
104796,0.00,-0.01,0.10,-0.01,-10.38,6.24
104840,0.03,-0.01,0.00,-0.01,-23.38,5.21
104884,-0.09,-0.01,0.22,-0.00,-6.65,4.91
104928,0.00,-0.01,0.14,0.01,15.50,5.60
104969,0.00,-0.01,0.00,0.01,4.58,5.78
105010,-0.04,-0.01,0.00,0.01,-7.08,5.49
105053,0.00,-0.01,0.00,0.00,0.00,5.49
105093,-0.04,-0.01,0.00,0.00,0.00,5.49
105135,0.00,-0.01,0.00,0.00,0.00,5.49
105175,0.00,-0.01,0.00,0.00,0.00,5.49
105216,0.00,0.00,0.00,0.00,0.00,5.49
105256,-0.05,-0.00,0.03,0.00,0.00,5.49
105297,0.00,-0.00,0.00,0.00,0.00,5.49
105338,0.00,-0.00,0.00,0.00,0.00,5.49
105379,-0.05,-0.00,0.00,0.00,-12.51,4.98
105422,0.00,-0.00,0.00,0.00,0.00,4.98
105463,-0.03,-0.01,0.00,0.00,0.00,4.98
105505,0.00,-0.01,0.00,0.00,0.00,4.98
105545,0.00,-0.01,0.00,0.00,0.00,4.98
105586,0.25,0.00,-0.07,-0.00,0.00,4.98
105628,-0.06,0.00,0.00,-0.00,0.00,4.98
105669,-0.04,0.00,0.00,-0.00,0.00,4.98
105711,0.00,0.00,0.00,0.00,0.00,4.98
105750,0.00,0.00,0.00,0.00,0.00,4.98
105790,-0.04,-0.00,0.00,0.00,0.00,4.98
105832,0.00,-0.00,0.00,0.00,0.00,4.98
105872,-0.04,-0.00,0.00,0.00,0.00,4.98
105914,-0.03,-0.00,0.00,0.00,0.00,4.98
105956,-0.03,0.00,0.00,0.00,0.00,4.98
105996,0.00,0.00,0.03,0.00,0.00,4.98
106036,-0.06,-0.00,0.00,0.00,16.42,5.64
106079,-0.10,-0.01,-0.04,-0.00,111.63,10.44
106125,0.00,-0.01,0.00,-0.00,213.81,20.27
106170,0.00,-0.01,-0.03,-0.00,265.75,32.23
106216,0.09,-0.00,0.05,0.00,212.53,42.01
106260,-0.04,-0.00,0.00,0.00,171.51,49.55
106305,-0.07,-0.01,0.00,0.00,251.77,60.88
106349,0.22,0.00,0.00,0.00,268.19,72.68
106392,0.00,0.00,0.00,0.00,155.09,79.35
106435,0.00,0.00,-0.08,-0.00,167.73,86.57
106480,0.00,0.00,0.04,-0.00,71.41,89.78
106522,-0.09,-0.00,0.00,-0.00,34.00,91.21
106567,-0.05,-0.01,0.00,-0.00,86.12,95.08
106612,0.00,-0.01,0.04,0.00,13.00,95.67
106655,-0.03,-0.01,0.04,0.00,0.00,95.67
106697,0.05,-0.01,0.04,0.00,-6.22,95.41
106740,-0.07,-0.01,0.03,0.00,0.00,95.41
106783,0.16,-0.00,0.13,0.01,-21.18,94.50
106827,-0.23,-0.01,-0.07,0.00,-93.69,90.37
106872,-0.04,-0.01,0.00,0.00,0.00,90.37
106915,-0.04,-0.02,0.00,0.00,0.00,90.37
106958,0.00,-0.02,0.00,0.00,0.00,90.37
106999,0.00,-0.02,0.00,0.00,0.00,90.37
107041,-0.05,-0.02,0.00,0.00,0.00,90.37
107084,-0.07,-0.02,0.00,0.00,0.00,90.37
107127,-0.05,-0.02,0.00,0.00,4.70,90.57
107169,-0.03,-0.02,0.03,0.00,6.65,90.85
107212,-0.06,-0.03,0.00,0.00,12.94,91.41
107256,0.00,-0.03,0.03,0.00,14.10,92.03
107298,-0.04,-0.03,0.00,0.00,0.00,92.03
107341,-0.05,-0.03,0.00,0.00,0.00,92.03
107384,-0.03,-0.03,0.00,0.00,0.00,92.03
107427,0.00,-0.03,0.00,0.00,0.00,92.03
107468,-0.03,-0.03,0.00,0.00,0.00,92.03
107511,0.00,-0.03,0.00,0.00,-29.42,90.77
107555,0.05,-0.03,0.00,0.00,-150.21,84.16
107599,-0.20,-0.04,0.00,0.00,-139.40,78.02
107645,0.16,-0.03,0.00,0.00,-189.39,69.31
107690,-0.19,-0.04,0.00,0.00,-200.13,60.31
107736,0.04,-0.04,0.00,0.00,-166.63,52.64
107781,0.04,-0.04,0.00,0.00,-165.83,45.18
107825,0.05,-0.04,0.00,0.00,-163.27,37.99
107870,-0.12,-0.04,-0.04,-0.00,-100.65,33.47
107918,0.12,-0.04,-0.04,-0.00,-110.59,28.16
107965,-0.18,-0.04,0.00,-0.00,-83.01,24.26
108011,0.16,-0.04,-0.04,-0.01,-115.42,18.95
108058,0.00,-0.04,0.00,-0.01,-25.70,17.74
108103,0.18,-0.03,-0.04,-0.01,-99.06,13.28
108148,-0.07,-0.03,0.00,-0.01,-51.57,10.96
108194,-0.13,-0.04,0.00,-0.01,-72.57,7.62
108239,-0.11,-0.04,0.00,0.00,-60.30,4.91
108283,0.09,-0.04,0.03,0.00,-18.55,4.09
108325,-0.09,-0.04,0.00,0.00,-26.85,2.96
108369,0.00,-0.04,0.00,0.00,0.00,2.96
108410,0.00,-0.04,0.00,0.00,20.33,3.80
108452,-0.03,-0.04,0.00,0.00,19.53,4.62
108494,-0.05,-0.05,0.04,0.00,18.62,5.40
108537,0.00,-0.05,0.00,0.00,0.00,5.40
108578,0.00,-0.05,0.00,0.00,0.00,5.40
108618,0.00,0.00,0.00,0.00,0.00,5.40
108658,0.00,0.00,0.00,0.00,0.00,5.40
108697,0.00,0.00,0.00,0.00,-11.29,4.96
108739,0.00,0.00,0.00,0.00,-13.24,4.40
108781,0.00,0.00,0.00,0.00,0.00,4.40
108820,0.00,0.00,0.00,0.00,-6.71,4.14
108861,0.00,0.00,0.00,0.00,0.00,4.14
108900,0.00,0.00,0.00,0.00,0.00,4.14
108940,0.00,0.00,0.00,0.00,0.00,4.14
108980,0.00,0.00,0.00,0.00,0.00,4.14
109019,0.04,0.00,0.04,0.00,9.34,4.51
109059,0.00,0.00,0.00,0.00,0.00,4.51
109098,0.00,0.00,0.00,0.00,9.16,4.86
109138,0.00,0.00,0.00,0.00,0.00,4.86
109178,0.00,0.00,0.00,0.00,0.00,4.86
109217,0.00,0.00,0.00,0.00,0.00,4.86
109257,0.00,0.00,0.00,0.00,0.00,4.86
109296,0.00,0.00,0.00,0.00,0.00,4.86
109336,0.00,0.00,0.00,0.00,0.00,4.86
109375,0.00,0.00,0.00,0.00,0.00,4.86
109415,0.00,0.00,0.00,0.00,0.00,4.86
109455,0.00,0.00,0.00,0.00,0.00,4.86
109494,0.00,0.00,0.00,0.00,0.00,4.86
109534,0.00,0.00,0.00,0.00,0.00,4.86
109573,0.00,0.00,0.00,0.00,0.00,4.86
109613,0.00,0.00,0.00,0.00,0.00,4.86
109653,0.00,0.00,0.00,0.00,0.00,4.86
109692,0.00,0.00,0.00,0.00,0.00,4.86
109732,0.00,0.00,0.00,0.00,0.00,4.86
109771,0.00,0.00,0.00,0.00,0.00,4.86
109811,0.00,0.00,0.00,0.00,0.00,4.86
109850,0.00,0.00,0.00,0.00,0.00,4.86
109890,0.00,0.00,0.00,0.00,0.00,4.86
109930,0.00,0.00,0.00,0.00,0.00,4.86
109969,0.00,0.00,0.00,0.00,0.00,4.86
110009,0.00,0.00,0.00,0.00,0.00,4.86
110048,0.00,0.00,0.00,0.00,0.00,4.86
110088,0.00,0.00,0.00,0.00,0.00,4.86
110128,0.00,0.00,0.00,0.00,0.00,4.86
110167,0.00,0.00,0.00,0.00,0.00,4.86
110207,0.00,0.00,0.00,0.00,0.00,4.86
110246,0.00,0.00,0.00,0.00,0.00,4.86
110286,0.00,0.00,0.00,0.00,0.00,4.86
110325,0.00,0.00,0.00,0.00,0.00,4.86
110365,0.00,0.00,0.00,0.00,0.00,4.86
110405,0.00,0.00,0.00,0.00,0.00,4.86
110444,0.00,0.00,0.00,0.00,0.00,4.86
110484,0.00,0.00,0.00,0.00,0.00,4.86
110523,0.00,0.00,0.00,0.00,0.00,4.86
110563,0.00,0.00,0.00,0.00,0.00,4.86
110603,0.00,0.00,0.00,0.00,0.00,4.86
110642,0.00,0.00,0.00,0.00,0.00,4.86
110682,0.00,0.00,0.00,0.00,0.00,4.86
110721,0.00,0.00,0.00,0.00,0.00,4.86
110761,-0.03,-0.00,0.00,0.00,0.00,4.86
110803,0.00,-0.00,0.00,0.00,0.00,4.86
110843,0.00,-0.00,0.00,0.00,0.00,4.86
110884,0.00,0.00,0.00,0.00,0.00,4.86
110923,0.00,0.00,0.00,0.00,0.00,4.86
110963,0.00,0.00,0.00,0.00,0.00,4.86
111003,0.00,0.00,0.00,0.00,0.00,4.86
111042,0.00,0.00,0.00,0.00,0.00,4.86
111082,0.00,0.00,0.00,0.00,0.00,4.86
111121,0.00,0.00,0.00,0.00,0.00,4.86
111161,0.00,0.00,0.00,0.00,0.00,4.86
111200,0.00,0.00,0.00,0.00,0.00,4.86
111240,0.00,0.00,0.00,0.00,0.00,4.86
111280,0.00,0.00,0.00,0.00,0.00,4.86
111319,0.00,0.00,0.00,0.00,0.00,4.86
111359,0.00,0.00,0.00,0.00,0.00,4.86
111398,0.00,0.00,0.00,0.00,0.00,4.86
111438,0.00,0.00,0.00,0.00,0.00,4.86
111478,0.00,0.00,0.00,0.00,0.00,4.86
111517,0.00,0.00,0.00,0.00,0.00,4.86
111557,0.00,0.00,0.00,0.00,0.00,4.86
111596,0.00,0.00,0.00,0.00,0.00,4.86
111636,0.00,0.00,0.00,0.00,0.00,4.86
111675,0.00,0.00,0.00,0.00,0.00,4.86
