13546,0.00,0.00,0.00,-0.10,3.11
13580,0.00,0.00,-0.01,-0.11,3.17
13615,0.00,0.00,0.00,-0.11,3.30
13650,-0.01,-0.01,0.00,-0.11,3.17
13686,0.00,-0.01,0.00,-0.11,3.05
13722,0.01,-0.00,0.00,-0.11,2.93
13757,0.00,-0.00,0.00,0.00,2.93
13791,0.00,-0.00,0.00,0.00,2.99
13826,-0.02,-0.02,0.00,0.00,3.42
13861,0.00,-0.02,0.00,0.00,3.17
13896,0.01,-0.01,0.00,0.00,2.99
13930,0.00,-0.01,-0.01,-0.01,2.93
13966,0.00,-0.01,0.00,-0.01,2.44
14002,0.00,-0.01,-0.01,-0.02,2.87
14038,-0.01,-0.02,0.00,-0.02,7.20
14075,0.00,-0.02,0.00,-0.02,3.54
14110,0.02,0.00,0.02,-0.00,-12.21
14147,-0.19,-0.18,0.03,0.03,-10.62
14184,0.15,-0.03,-0.01,0.02,-4.52
14221,0.02,-0.01,0.00,0.02,2.87
14255,0.09,0.07,0.00,0.02,-1.04
14289,0.05,0.13,0.03,0.05,-17.58
14325,0.02,0.15,0.06,0.10,20.26
14359,0.13,0.28,0.02,0.13,11.72
14393,0.22,0.49,-0.01,0.12,12.27
14429,0.03,0.53,0.03,0.15,18.55
14463,0.07,0.60,-0.06,0.09,18.80
14499,0.00,0.60,0.08,0.17,6.47
14532,-0.16,0.44,0.10,0.27,9.52
14566,-0.03,0.41,-0.03,0.24,3.05
14602,-0.11,0.30,0.00,0.24,0.24
14636,-0.20,0.10,-0.08,0.17,-2.99
14673,-0.50,-0.40,-0.10,0.07,0.85
14709,-0.14,-0.54,0.00,0.07,-0.12
14746,-0.07,-0.61,-0.03,0.05,6.77
14782,-0.14,-0.74,0.00,0.05,3.48
14817,-0.02,-0.76,0.00,0.05,7.93
14853,0.00,-0.76,0.00,0.05,3.72
14887,0.01,-0.75,0.00,0.05,3.17
14922,0.00,-0.75,0.00,0.00,3.60
14956,0.00,-0.75,-0.01,-0.01,3.11
14992,-0.01,-0.76,0.00,-0.01,3.11
15029,0.01,-0.75,0.00,-0.01,3.17
15064,0.00,-0.75,0.00,-0.01,2.87
15100,0.00,-0.75,0.00,-0.01,2.87
15135,0.01,-0.73,0.00,0.00,3.23
15169,0.00,-0.73,0.00,0.00,2.87
15204,0.00,-0.73,0.00,0.00,2.50
15238,0.00,-0.73,0.00,0.00,2.75
15273,0.00,-0.73,0.00,0.00,2.93
15307,0.00,0.00,0.00,0.00,3.54
15340,0.01,0.01,0.00,0.00,2.69
15374,0.00,0.01,0.00,0.00,2.93
15407,0.00,0.01,0.00,0.00,3.30
15440,0.00,0.01,0.00,0.00,3.11
15474,-0.01,-0.00,0.00,0.00,3.23
15509,0.01,0.01,0.00,0.00,2.99
15542,0.00,0.01,0.00,0.00,2.87
15576,0.00,0.01,0.00,0.00,3.11
15609,0.00,0.01,0.00,0.00,2.93
15642,-0.03,-0.02,-0.02,-0.02,2.75
15680,-0.17,-0.19,-0.08,-0.10,1.89
15717,-0.12,-0.31,-0.05,-0.15,2.50
15755,0.06,-0.26,-0.06,-0.21,13.24
15792,-0.04,-0.29,0.00,-0.21,23.86
15830,-0.15,-0.44,-0.04,-0.25,28.44
15868,-0.03,-0.48,-0.02,-0.27,16.60
15907,-0.18,-0.66,0.01,-0.25,16.78
15944,0.08,-0.58,-0.14,-0.39,37.29
15982,0.09,-0.48,-0.03,-0.42,40.10
16019,0.03,-0.46,0.07,-0.34,47.12
16056,0.43,-0.03,0.04,-0.31,50.48
16092,0.33,0.31,0.04,-0.27,17.21
16128,0.19,0.49,-0.04,-0.31,2.56
16163,0.05,0.54,-0.06,-0.37,0.49
16199,0.00,0.54,-0.01,-0.38,2.93
16234,0.01,0.55,0.00,-0.38,3.23
16268,-0.01,0.54,0.03,-0.35,2.44
16304,0.01,0.55,0.02,-0.34,3.30
16338,0.01,0.56,0.00,-0.34,3.11
16373,0.00,0.56,0.01,-0.33,3.42
16407,0.00,0.56,-0.01,-0.34,3.05
16442,0.00,0.56,0.00,-0.34,2.87
16477,0.00,0.56,0.00,-0.34,3.48
16511,0.00,0.00,0.00,-0.34,3.11
16546,0.03,0.03,0.00,-0.34,2.69
16580,0.00,0.03,-0.01,-0.35,3.17
16615,0.00,0.03,0.00,-0.35,3.05
16650,0.00,0.03,0.00,-0.35,2.81
16684,0.00,0.03,0.02,-0.33,3.05
16718,0.02,0.05,0.00,-0.33,3.11
16753,0.00,0.05,0.02,-0.31,3.05
16787,0.02,0.06,0.00,-0.31,2.69
16822,0.00,0.06,0.02,-0.29,2.99
16856,0.00,0.06,0.00,-0.29,2.99
16890,0.02,0.08,0.00,-0.29,3.36
16925,0.02,0.10,0.09,-0.20,-9.52
16960,0.07,0.17,0.33,0.12,-18.98
16996,-0.12,0.04,0.26,0.39,-20.51
17032,0.02,0.07,0.20,0.59,-1.95
17066,0.11,0.18,0.12,0.71,-14.89
17102,-0.09,0.09,0.13,0.84,-12.21
17138,-0.11,-0.02,0.09,0.93,0.37
17174,-0.14,-0.16,0.08,1.01,-18.25
17211,0.03,-0.13,-0.08,0.94,-4.76
17248,0.00,-0.13,-0.06,0.88,-6.65
17284,-0.07,-0.20,-0.05,0.83,8.36
17321,0.08,-0.12,-0.05,0.78,-1.95
17357,0.05,-0.07,-0.07,0.71,0.98
17392,0.06,-0.01,-0.15,0.56,-2.87
17429,-0.12,-0.13,-0.19,0.38,-4.64
17466,0.02,-0.12,-0.08,0.30,4.46
17502,0.00,-0.12,-0.09,0.20,10.68
17538,0.00,-0.12,0.00,0.20,3.97
17573,0.00,-0.12,0.00,0.20,3.42
17607,0.02,-0.10,0.00,0.20,3.23
17641,0.01,-0.09,0.00,0.20,3.17
17676,0.01,-0.07,0.00,0.00,3.23
17710,0.01,-0.06,0.00,0.00,3.36
17744,0.00,-0.06,0.00,0.00,3.36
17779,0.00,-0.06,0.00,0.00,2.93
17813,0.00,-0.06,0.00,0.00,3.36
17848,0.00,-0.06,0.00,0.00,3.48
17882,0.01,-0.05,0.00,0.00,2.87
17916,0.01,-0.04,-0.02,-0.02,3.05
17953,0.00,-0.04,0.00,-0.02,3.42
17988,0.00,-0.04,0.00,-0.02,2.56
18024,0.00,-0.04,0.00,-0.02,2.99
18059,0.00,-0.04,0.00,-0.02,3.23
18094,0.00,0.00,0.01,-0.01,3.05
18129,0.00,0.00,0.00,-0.01,3.17
18163,0.00,0.00,0.00,-0.01,2.93
18198,0.02,0.02,-0.01,-0.02,3.11
18233,0.19,0.20,-0.36,-0.38,20.02
18269,-0.04,0.16,-0.03,-0.41,13.06
18307,0.11,0.27,-0.16,-0.57,21.00
18343,0.00,0.27,-0.16,-0.73,9.95
18379,0.00,0.27,-0.05,-0.78,8.30
18414,-0.01,0.26,-0.09,-0.87,12.76
18452,0.11,0.37,-0.23,-1.09,11.96
18488,-0.03,0.34,-0.06,-1.15,6.10
18525,-0.11,0.23,0.05,-1.10,14.28
18561,0.12,0.35,-0.17,-1.27,19.59
18598,-0.03,0.32,0.03,-1.24,20.45
18634,-0.03,0.29,0.09,-1.15,25.02
18671,0.00,0.29,0.09,-1.07,17.46
18706,-0.05,0.24,0.18,-0.89,12.76
18742,0.01,0.25,0.26,-0.63,13.31
18778,0.03,0.28,0.18,-0.44,8.36
18812,-0.03,0.25,0.05,-0.39,5.68
18848,-0.03,0.22,0.24,-0.15,-0.92
18884,0.00,0.22,0.10,-0.05,-5.19
18919,0.00,0.22,0.00,-0.05,2.62
18954,0.02,0.24,0.00,-0.05,2.99
18988,0.00,0.24,0.00,-0.05,3.17
19023,0.00,0.24,0.00,-0.05,2.99
19057,0.00,0.24,0.00,0.00,3.11
19090,0.00,0.24,0.00,0.00,3.60
19124,0.00,0.00,0.00,0.00,3.36
19157,0.00,0.00,0.00,0.00,3.60
19190,0.00,0.00,0.00,0.00,2.99
19224,0.00,0.00,0.00,0.00,2.93
19257,0.02,0.02,0.00,0.00,3.11
19290,0.00,0.02,0.00,0.00,2.93
19324,0.00,0.02,0.00,0.00,3.23
19357,0.00,0.02,0.01,0.01,2.99
19390,0.00,0.02,0.00,0.01,3.05
19424,0.01,0.03,0.00,0.01,2.75
19457,0.01,0.04,0.00,0.01,3.30
19490,0.02,0.06,0.00,0.01,3.05
19524,-0.01,0.05,0.00,0.00,2.69
19558,0.00,0.05,0.00,0.00,2.81
19591,0.00,0.05,0.00,0.00,3.11
19625,0.00,0.05,0.00,0.00,3.48
19658,0.11,0.16,-0.06,-0.06,66.89
19694,0.27,0.42,0.11,0.05,179.26
19730,0.04,0.47,0.04,0.09,178.59
19765,0.06,0.52,-0.03,0.06,202.58
19802,0.10,0.62,-0.04,0.02,208.86
19838,-0.06,0.56,-0.05,-0.02,187.26
19877,-0.15,0.42,0.03,0.01,244.57
19913,0.08,0.49,0.00,0.01,226.44
19949,0.13,0.63,-0.12,-0.11,192.57
19986,0.18,0.81,0.02,-0.09,204.71
20023,0.12,0.92,0.06,-0.04,130.49
20059,0.02,0.94,0.00,-0.04,61.58
20094,-0.03,0.91,-0.04,-0.08,35.52
20132,-0.02,0.89,-0.03,-0.11,34.79
20169,0.00,0.89,0.00,-0.11,7.08
20204,0.00,0.89,0.00,-0.11,2.99
20238,0.00,0.89,0.00,-0.11,3.05
20273,0.02,0.91,0.00,-0.11,3.36
20307,-0.02,0.89,0.00,0.00,2.93
20341,0.00,0.89,0.00,0.00,2.38
20375,0.39,1.28,0.15,0.15,-1.95
20409,0.00,1.28,0.00,0.15,0.49
20442,0.00,1.28,0.01,0.16,1.89
20476,0.01,1.29,0.00,0.16,2.50
20509,0.00,1.29,0.00,0.16,3.36
20542,0.00,1.29,0.00,0.16,3.11
20576,0.00,1.29,0.00,0.16,3.72
20609,0.02,1.31,0.00,0.00,2.99
20642,0.00,1.31,0.00,0.00,3.23
20676,0.00,1.31,0.00,0.00,2.93
20709,0.00,1.31,0.00,0.00,2.99
20742,0.00,1.31,-0.02,-0.02,2.99
20778,0.00,0.00,0.00,-0.02,2.56
20812,-0.68,-0.68,-0.10,-0.12,-66.77
20852,0.27,-0.41,0.00,-0.12,-139.04
20890,-0.14,-0.55,-0.02,-0.14,-126.95
20931,0.29,-0.25,-0.02,-0.16,-202.21
20969,-0.15,-0.40,-0.09,-0.25,-205.20
21011,0.27,-0.13,-0.05,-0.30,-174.50
21051,-0.17,-0.30,-0.06,-0.36,-180.05
21091,0.14,-0.16,0.03,-0.32,-164.61
21130,-0.04,-0.20,-0.13,-0.46,-198.73
21169,-0.17,-0.37,-0.03,-0.48,-197.51
21211,-0.06,-0.44,-0.05,-0.54,-101.87
21252,0.08,-0.36,-0.06,-0.60,-78.55
21290,0.00,-0.36,0.00,-0.60,-89.42
21328,0.10,-0.25,-0.05,-0.65,-58.65
21366,-0.05,-0.30,0.02,-0.63,-23.56
21405,0.04,-0.27,-0.01,-0.64,-18.37
21443,0.03,-0.24,-0.03,-0.66,-13.92
21482,0.00,-0.24,0.00,-0.66,1.16
21517,0.01,-0.22,0.00,-0.66,0.85
21553,-0.02,-0.24,0.00,-0.66,7.45
21589,0.00,-0.24,0.00,-0.66,3.42
21625,0.01,-0.23,0.01,-0.65,3.36
21660,0.00,-0.23,0.00,-0.65,4.88
21694,0.01,-0.22,0.00,-0.65,5.07
21731,0.02,-0.20,0.00,-0.65,9.70
21766,0.00,-0.20,-0.03,-0.68,12.33
21804,0.00,-0.20,0.00,-0.68,3.05
21839,0.00,-0.20,0.00,-0.68,3.23
21875,0.00,-0.20,0.00,-0.68,2.81
21910,0.00,0.00,0.00,-0.68,4.09
21944,0.00,0.00,0.00,0.00,3.30
21978,0.01,0.01,0.01,0.01,2.99
22011,0.02,0.03,0.00,0.01,2.99
22044,0.02,0.05,0.00,0.01,2.93
22078,0.00,0.05,0.00,0.01,3.42
22111,0.00,0.05,0.00,0.01,3.11
22144,0.00,0.05,0.00,0.00,3.48
22178,0.00,0.05,0.00,0.00,3.11
22211,0.01,0.06,0.00,0.00,3.05
22244,0.00,0.06,0.00,0.00,3.05
22278,0.00,0.06,0.00,0.00,3.60
22311,0.02,0.08,0.00,0.00,3.17
22344,0.00,0.08,0.00,0.00,3.11
22378,0.00,0.08,0.00,0.00,3.42
22411,0.02,0.11,0.02,0.02,4.64
22444,0.02,0.12,0.00,0.02,3.30
22478,0.00,0.12,0.00,0.02,2.99
22511,0.00,0.12,0.01,0.03,3.36
22544,0.02,0.14,0.00,0.03,3.11
22578,0.00,0.14,0.00,0.03,3.60
22611,0.02,0.16,0.00,0.03,3.11
22644,0.00,0.16,0.01,0.04,2.99
22678,0.00,0.16,0.00,0.04,3.36
22711,0.00,0.16,0.00,0.04,3.23
22744,0.00,0.16,0.00,0.04,18.07
22779,0.00,0.00,0.00,0.04,49.07
22813,-0.11,-0.11,0.00,0.00,5.25
22849,0.02,-0.09,0.06,0.06,6.84
22883,0.04,-0.05,0.03,0.10,10.93
22918,-0.07,-0.12,-0.03,0.07,10.38
22956,0.00,-0.12,0.00,0.07,7.08
22990,0.00,-0.12,0.00,0.07,6.71
23025,0.02,-0.10,0.00,0.07,6.35
23059,0.00,-0.10,0.00,0.07,3.72
23093,0.00,-0.10,-0.01,0.06,5.25
23129,0.01,-0.09,0.00,0.06,5.37
23163,0.00,-0.09,0.00,0.06,4.46
23198,0.02,-0.07,0.00,0.06,4.82
23232,0.00,-0.07,-0.02,0.03,4.27
23267,0.00,-0.07,0.00,0.03,4.27
23302,0.00,-0.07,0.00,0.03,3.85
23336,0.00,-0.07,0.00,0.03,4.76
23370,0.00,0.00,0.00,0.03,4.76
23404,0.00,0.00,-0.01,0.02,4.21
23438,0.00,0.00,0.00,0.02,3.91
23472,0.00,0.00,0.00,0.02,4.15
23505,0.00,0.00,0.00,0.02,3.78
23538,0.00,0.00,0.00,0.02,4.27
23572,0.01,0.01,0.00,0.00,3.36
23605,0.00,0.01,-0.01,-0.01,4.03
23640,0.00,0.01,0.00,-0.01,3.91
23675,0.00,0.01,-0.02,-0.03,3.66
23710,0.00,0.01,-0.02,-0.05,3.48
23745,0.00,0.00,-0.02,-0.06,3.54
23781,0.00,0.00,-0.03,-0.09,3.66
23816,0.00,0.00,-0.01,-0.10,3.17
23852,-0.01,-0.01,0.00,-0.10,3.42
23888,0.00,-0.01,0.00,-0.10,3.91
23924,0.00,-0.01,0.00,-0.10,3.85
23959,0.00,-0.01,-0.01,-0.11,3.72
23995,0.00,-0.01,0.00,-0.11,3.54
24031,0.02,0.01,0.00,-0.11,3.42
24065,0.00,0.01,-0.01,-0.12,3.30
24101,0.01,0.02,0.00,-0.12,3.23
24135,0.00,0.02,0.02,-0.11,3.42
24169,-0.01,0.01,0.00,-0.11,3.48
24205,0.00,0.01,0.00,-0.11,3.30
24239,0.00,0.01,0.00,-0.11,3.60
24274,0.00,0.01,0.00,-0.11,3.48
24308,0.00,0.01,0.00,0.00,3.42
24341,0.01,0.02,0.00,0.00,3.54
24375,0.00,0.02,-0.01,-0.01,3.17
24410,-0.01,0.01,-0.01,-0.02,3.97
24447,0.00,0.01,0.00,-0.02,3.42
24481,0.00,0.01,0.00,-0.02,3.42
24515,0.00,0.01,0.00,-0.02,3.66
24550,-0.02,-0.01,0.00,-0.02,3.48
24586,0.00,-0.01,0.00,0.00,3.48
24620,0.00,-0.01,0.00,0.00,3.36
24655,0.00,-0.01,0.00,0.00,3.60
24689,0.00,-0.01,0.00,0.00,3.11
24724,0.00,0.00,-0.01,-0.01,3.42
