18270,0.35,0.50,-0.16,-0.24,-227.11
18308,0.29,0.79,-0.07,-0.31,-649.05
18347,-0.64,0.16,-0.16,-0.47,-666.81
18386,-0.06,0.10,0.09,-0.38,-208.25
18425,-0.03,0.06,-0.10,-0.47,-124.94
18464,-0.06,0.01,0.00,-0.47,-32.35
18502,0.00,0.01,0.00,-0.47,1.53
18536,0.05,0.06,0.00,-0.47,-5.19
18572,0.03,0.09,0.00,-0.47,-22.46
18608,0.00,0.09,0.00,0.00,-11.66
18642,0.00,0.09,0.00,0.00,2.50
18677,0.00,0.09,0.00,0.00,3.11
18710,0.00,0.09,0.00,0.00,3.72
18742,0.00,0.00,0.00,0.00,3.30
18777,0.00,0.00,0.00,0.00,3.48
18810,0.00,0.00,0.00,0.00,3.60
18842,0.00,0.00,0.00,0.00,2.99
18877,-0.03,-0.03,0.00,0.00,3.97
18912,-0.06,-0.09,0.00,0.00,8.91
18948,0.00,-0.09,0.00,0.00,5.13
18982,0.00,-0.09,0.00,0.00,3.36
19016,0.00,-0.09,0.00,0.00,32.04
19052,0.00,-0.09,0.00,0.00,26.61
19087,0.04,-0.04,0.00,0.00,21.00
19123,0.25,0.20,-0.04,-0.04,17.03
19159,0.27,0.47,0.00,-0.04,15.08
19195,0.30,0.78,0.00,-0.04,42.66
19230,0.10,0.88,-0.11,-0.16,38.57
19266,0.00,0.88,0.07,-0.09,45.41
19302,-0.26,0.62,-0.04,-0.12,21.61
19339,-0.21,0.41,0.04,-0.09,20.26
19376,-0.27,0.14,0.10,0.02,6.65
19410,-0.11,0.04,0.00,0.02,-0.24
19446,-0.17,-0.13,0.00,0.02,8.91
19481,-0.16,-0.29,-0.05,-0.03,-1.95
19520,0.00,-0.29,-0.03,-0.06,1.40
19556,0.00,-0.29,0.00,-0.06,2.08
19591,0.00,-0.29,0.00,-0.06,3.11
19627,0.00,-0.29,0.00,-0.06,3.17
19662,0.00,0.00,0.00,-0.06,3.30
19697,0.00,0.00,0.00,0.00,3.36
19730,0.00,0.00,0.00,0.00,2.87
19763,0.00,0.00,0.00,0.00,3.05
19797,-0.14,-0.14,-0.05,-0.05,4.52
19834,-0.05,-0.19,0.00,-0.05,8.79
19871,-0.06,-0.25,-0.03,-0.08,-12.82
19910,-0.09,-0.34,0.00,-0.08,-4.88
19948,-0.10,-0.44,0.00,-0.08,9.77
19984,-0.22,-0.66,0.00,-0.08,21.06
20022,-0.08,-0.74,0.00,-0.08,1.59
20058,-0.05,-0.80,0.46,0.38,0.98
20093,-0.16,-0.96,0.05,0.43,-10.19
20131,0.28,-0.68,-0.05,0.38,7.14
20166,0.24,-0.44,0.04,0.42,21.97
20202,0.16,-0.28,0.00,0.42,6.71
20236,0.00,-0.28,0.00,0.42,9.52
20271,0.08,-0.20,0.05,0.47,7.63
20305,0.00,-0.20,0.00,0.47,2.99
20339,0.00,-0.20,0.00,0.47,3.78
20374,0.00,-0.20,0.00,0.47,3.23
20408,0.00,-0.20,0.00,0.47,3.05
20442,0.00,0.00,0.00,0.00,3.17
20476,0.00,0.00,0.00,0.00,3.36
20509,0.00,0.00,0.00,0.00,3.11
20542,0.00,0.00,0.00,0.00,3.42
20576,-0.03,-0.03,0.00,0.00,3.23
20611,0.00,-0.03,0.00,0.00,3.42
20646,0.00,-0.03,0.00,0.00,3.17
20680,0.00,-0.03,0.00,0.00,3.23
20714,0.00,-0.03,0.00,0.00,3.17
20749,0.00,0.00,0.00,0.00,3.42
20782,0.00,0.00,0.00,0.00,3.30
20815,0.00,0.00,0.17,0.17,15.38
20850,0.08,0.08,0.18,0.35,17.09
20884,-0.07,0.00,0.41,0.76,12.94
20920,-0.11,-0.11,0.44,1.20,8.24
20955,-0.13,-0.25,0.27,1.47,-6.35
20991,-0.07,-0.32,0.19,1.66,-17.40
21029,0.14,-0.18,-0.55,1.10,-30.33
21066,0.00,-0.18,-0.35,0.75,-8.79
21103,0.00,-0.18,-0.36,0.39,-10.50
21140,0.00,-0.18,-0.23,0.16,-6.29
21177,0.00,-0.18,-0.16,-0.00,13.49
21214,0.00,0.00,0.00,-0.00,6.65
21249,0.00,0.00,0.00,-0.00,2.93
21283,0.00,0.00,0.00,-0.00,3.11
21317,0.00,0.00,0.00,-0.00,2.69
21352,0.00,0.00,0.00,0.00,2.87
21385,0.00,0.00,0.00,0.00,3.05
21418,0.00,0.00,0.00,0.00,3.78
21452,0.00,0.00,0.00,0.00,3.48
21485,0.00,0.00,0.00,0.00,2.81
21518,0.00,0.00,0.00,0.00,2.93
21552,0.00,0.00,-0.08,-0.08,17.52
21588,0.04,0.04,-0.24,-0.32,20.75
21625,0.06,0.11,-0.22,-0.54,16.05
21661,0.10,0.21,-0.27,-0.81,12.82
21698,0.04,0.25,-0.11,-0.92,13.61
21734,0.00,0.25,0.00,-0.92,11.35
21770,0.00,0.25,0.09,-0.84,17.46
21805,0.00,0.25,0.00,-0.84,22.77
21840,0.00,0.25,0.05,-0.79,23.19
21876,0.00,0.00,0.11,-0.68,17.09
21911,-0.04,-0.04,0.17,-0.51,11.84
21949,0.07,0.03,0.06,-0.45,4.52
21983,-0.07,-0.04,0.12,-0.33,2.75
22020,0.00,-0.04,0.09,-0.24,0.67
22055,0.00,-0.04,0.00,-0.24,2.87
22090,0.00,-0.04,0.00,-0.24,2.93
22126,0.00,-0.04,0.00,-0.24,3.48
22161,0.00,0.00,0.00,-0.24,3.54
22196,0.00,0.00,0.00,0.00,3.05
22229,0.00,0.00,0.00,0.00,3.17
22262,0.00,0.00,0.00,0.00,3.54
22296,0.00,0.00,0.00,0.00,3.23
22329,0.00,0.00,0.00,0.00,3.05
22362,0.00,0.00,0.00,0.00,3.05
22396,0.00,0.00,0.00,0.00,3.36
22429,0.00,0.00,0.00,0.00,3.17
22462,0.00,0.00,0.00,0.00,2.69
22496,0.00,0.00,0.00,0.00,3.30
22529,0.00,0.00,0.00,0.00,3.11
22562,0.00,0.00,0.00,0.00,3.23
22596,0.00,0.00,0.00,0.00,2.99
22629,0.00,0.00,0.00,0.00,2.99
22662,0.00,0.00,0.00,0.00,3.42
22696,0.00,0.00,0.00,0.00,3.42
22729,0.00,0.00,0.00,0.00,3.30
22762,0.00,0.00,0.00,0.00,2.93
22796,0.00,0.00,0.00,0.00,3.72
22829,0.00,0.00,0.00,0.00,3.11
22862,0.00,0.00,0.00,0.00,3.42
22896,0.00,0.00,0.00,0.00,2.93
22929,0.00,0.00,0.00,0.00,3.42
22962,0.00,0.00,0.00,0.00,3.05
22996,0.00,0.00,0.00,0.00,3.30
23029,0.00,0.00,0.00,0.00,3.23
23062,0.00,0.00,0.00,0.00,3.54
23096,0.00,0.00,0.00,0.00,3.54
23129,0.00,0.00,0.00,0.00,2.62
23162,0.00,0.00,0.00,0.00,2.75
23196,0.00,0.00,0.00,0.00,3.05
23229,0.00,0.00,0.00,0.00,3.42
23262,0.00,0.00,0.00,0.00,3.72
23296,0.00,0.00,0.00,0.00,3.17
23329,0.06,0.06,0.07,0.07,-14.22
23364,0.00,0.06,0.00,0.07,0.67
23398,0.00,0.06,0.00,0.07,3.23
23431,0.00,0.06,0.00,0.07,3.54
23464,0.00,0.06,0.00,0.07,3.36
23498,0.00,0.00,0.00,0.00,2.81
23531,0.00,0.00,0.00,0.00,3.11
23564,0.10,0.10,0.00,0.00,1.46
23598,-0.13,-0.03,0.00,0.00,-8.24
23634,0.00,-0.03,0.00,0.00,2.87
23668,0.00,-0.03,0.00,0.00,2.93
23703,0.00,-0.03,0.00,0.00,2.99
23737,0.00,-0.03,0.00,0.00,3.36
23772,0.00,0.00,0.00,0.00,2.93
23805,0.00,0.00,0.00,0.00,3.36
23838,0.00,0.00,0.00,0.00,3.17
23872,0.00,0.00,0.00,0.00,3.23
23905,0.00,0.00,0.00,0.00,2.93
23938,0.00,0.00,0.00,0.00,3.05
23972,0.00,0.00,0.00,0.00,3.42
24005,0.00,0.00,0.00,0.00,2.87
24038,0.00,0.00,0.00,0.00,2.99
24072,0.00,0.00,0.00,0.00,3.42
24105,0.00,0.00,0.00,0.00,2.81
24138,0.00,0.00,0.00,0.00,3.17
24172,0.00,0.00,0.00,0.00,2.93
24205,0.00,0.00,0.00,0.00,3.36
24238,0.00,0.00,0.00,0.00,3.36
24272,0.00,0.00,0.00,0.00,3.05
24305,0.00,0.00,0.00,0.00,3.42
24338,0.00,0.00,0.00,0.00,2.75
24372,0.00,0.00,0.00,0.00,3.30
24405,0.00,0.00,0.00,0.00,3.30
24438,0.00,0.00,0.00,0.00,2.69
24472,0.00,0.00,0.00,0.00,3.42
24505,0.00,0.00,0.00,0.00,3.30
24538,0.00,0.00,0.00,0.00,3.30
24572,0.00,0.00,0.00,0.00,3.17
24605,0.00,0.00,0.00,0.00,3.05
24638,0.00,0.00,0.00,0.00,2.69
24672,0.00,0.00,0.00,0.00,2.75
24705,0.00,0.00,0.00,0.00,3.05
24738,0.00,0.00,0.00,0.00,3.42
24772,0.00,0.00,0.00,0.00,3.11
24805,0.00,0.00,0.00,0.00,2.75
24838,0.00,0.00,0.00,0.00,3.05
24872,0.00,0.00,0.00,0.00,3.17
24905,0.00,0.00,0.00,0.00,3.36
24938,0.00,0.00,0.00,0.00,3.30
24972,0.00,0.00,0.00,0.00,2.99
25005,0.00,0.00,0.00,0.00,3.23
25038,0.00,0.00,0.00,0.00,3.17
25072,0.00,0.00,0.00,0.00,3.54
25105,0.00,0.00,0.00,0.00,3.42
25138,0.00,0.00,0.00,0.00,3.11
25172,0.00,0.00,0.00,0.00,3.17
25205,0.00,0.00,0.00,0.00,3.48
25238,0.00,0.00,0.00,0.00,3.30
25272,0.00,0.00,0.00,0.00,2.93
25305,0.00,0.00,0.00,0.00,3.23
25338,0.00,0.00,0.00,0.00,3.05
25372,0.00,0.00,0.00,0.00,3.17
25405,0.00,0.00,0.00,0.00,3.11
25438,0.00,0.00,0.00,0.00,3.11
25472,0.00,0.00,0.00,0.00,3.05
25505,0.00,0.00,0.00,0.00,2.99
25538,0.00,0.00,0.00,0.00,3.17
25572,0.00,0.00,0.00,0.00,3.17
25605,0.00,0.00,0.00,0.00,3.36
25638,0.00,0.00,0.00,0.00,3.05
25672,0.00,0.00,0.00,0.00,3.17
25705,0.00,0.00,0.00,0.00,2.93
25738,0.00,0.00,0.00,0.00,3.30
25772,0.00,0.00,0.00,0.00,3.48
25805,0.00,0.00,0.00,0.00,3.05
25838,0.00,0.00,0.00,0.00,3.42
25872,0.00,0.00,0.00,0.00,3.30
25905,0.00,0.00,0.00,0.00,2.81
25938,0.00,0.00,0.00,0.00,3.23
25972,0.00,0.00,0.00,0.00,3.17
26005,0.00,0.00,0.00,0.00,3.42
26038,0.00,0.00,0.00,0.00,2.87
26072,0.00,0.00,0.00,0.00,3.11
26105,0.00,0.00,0.00,0.00,3.05
26138,0.00,0.00,0.00,0.00,3.17
26172,0.00,0.00,0.00,0.00,3.54
26205,0.00,0.00,0.00,0.00,3.23
26238,0.00,0.00,0.00,0.00,3.23
26272,0.00,0.00,0.00,0.00,3.05
26305,0.00,0.00,0.00,0.00,3.48
26338,0.00,0.00,0.00,0.00,3.05
26372,0.00,0.00,0.00,0.00,3.48
26405,0.00,0.00,0.00,0.00,3.42
26438,0.00,0.00,0.00,0.00,3.30
26472,0.00,0.00,0.00,0.00,3.17
26505,0.00,0.00,0.00,0.00,3.11
26538,0.00,0.00,0.00,0.00,3.54
26572,0.00,0.00,0.00,0.00,2.50
26605,0.00,0.00,0.00,0.00,3.48
26638,0.00,0.00,0.00,0.00,3.36
26672,0.00,0.00,0.00,0.00,3.05
26705,0.00,0.00,0.00,0.00,3.05
26738,0.00,0.00,0.00,0.00,3.05
26772,0.00,0.00,0.00,0.00,2.81
26805,0.00,0.00,0.00,0.00,2.99
26838,0.00,0.00,0.00,0.00,2.75
26872,0.00,0.00,0.00,0.00,2.87
26905,0.00,0.00,0.00,0.00,3.11
26938,0.00,0.00,0.00,0.00,3.54
26972,0.00,0.00,0.00,0.00,2.56
27005,0.00,0.00,0.00,0.00,3.60
27038,0.00,0.00,0.00,0.00,3.23
27072,0.00,0.00,0.00,0.00,3
