13620,-0.00,-0.01,-0.04,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-90.00
13624,-0.00,-0.01,-0.04,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-90.00
13625,-0.00,-0.01,-0.04,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-90.00
13629,-0.00,-0.01,-0.04,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-90.00
13630,-0.00,-0.01,-0.04,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-90.00
13634,-0.00,-0.01,-0.04,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-90.00
13635,-0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-90.00
13639,-0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-90.00
13640,-0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-90.00
13644,-0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-90.00
13645,-0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-90.00
13649,-0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-90.00
13650,-0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-90.00
13654,0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-90.00
13655,0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-90.00
13659,0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-90.00
13660,0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-90.00
13664,-0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-90.00
13665,-0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-90.00
13669,-0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-90.00
13670,-0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-90.00
13674,-0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-90.00
13675,-0.00,-0.01,-0.04,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-90.00
13679,-0.00,-0.01,-0.04,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-90.00
13680,-0.00,-0.01,-0.04,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-90.00
13684,-0.00,-0.01,-0.04,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-90.00
