31977,0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,20.43,-45.52,-37.41
31980,0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,22.16,-44.97,-36.77
31982,0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,21.61,-38.31,-43.86
31985,0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,21.02,-33.87,-48.49
31987,0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,19.71,-29.24,-53.59
31990,0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,18.56,-25.53,-57.60
31992,0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,10.16,-24.56,-63.16
31995,0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,2.73,-23.22,-66.60
31997,0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,2.06,-23.09,-66.81
32000,0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,1.44,-22.97,-66.98
32002,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-0.29,-25.23,-64.77
32005,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-2.22,-27.72,-62.18
32007,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-7.77,-30.88,-57.95
32010,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-14.64,-34.30,-51.86
32012,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-17.53,-39.93,-44.85
32015,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-21.02,-46.98,-35.48
32017,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-20.57,-53.06,-29.19
32020,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-19.51,-60.94,-20.65
32022,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-19.39,-60.45,-21.40
32025,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-19.26,-59.99,-22.09
32027,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-21.96,-55.76,-24.86
32030,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-24.31,-52.01,-27.22
32032,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-23.93,-45.68,-34.67
32035,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-23.34,-40.43,-40.54
32037,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-17.56,-37.68,-47.03
32040,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-11.51,-34.18,-53.40
32042,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-9.89,-35.97,-52.27
32045,-0.00,-0.00,-0.26,-0.00,0.00,0.00,0.00,0.00,-8.15,-37.88,-50.94
