5835356, 9, 7, 9
5988936, 9, 7, 9
6142520, 9, 7, 9
6296096, 9, 7, 9
6449668, 9, 7, 9
6603248, 9, 7, 9
6756820, 9, 7, 9
6910400, 9, 7, 9
7063980, 9, 7, 9
7217560, 9, 7, 9
7371136, 9, 7, 9
7524716, 9, 7, 9
7678292, 9, 7, 9
7831876, 9, 7, 9
7985452, 9, 7, 9
8139012, 9, 7, 9
8292592, 9, 7, 9
8446148, 9, 7, 9
8599720, 9, 7, 9
8753304, 9, 7, 9
8906892, 9, 7, 9
9060468, 9, 7, 9
9214044, 9, 7, 9
9367628, 9, 7, 9
9521204, 9, 7, 9
9674776, 9, 7, 9
9828340, 9, 7, 8
9981884, 9, 7, 9
10135452, 9, 7, 8
10289020, 9, 7, 9
10442612, 9, 7, 9
10596220, 9, 7, 9
10749824, 9, 7, 9
10903432, 9, 7, 9
11057048, 9, 7, 9
11210656, 9, 7, 9
11364272, 9, 7, 8
11517864, 9, 7, 9
11671492, 9, 7, 8
11825088, 9, 7, 9
11978728, 9, 7, 9
12132372, 9, 7, 9
12286024, 9, 7, 9
12439672, 9, 7, 8
12593308, 9, 7, 9
12746972, 9, 7, 9
12900624, 9, 7, 9
13054276, 9, 7, 9
13207908, 9, 7, 9
13361572, 9, 7, 9
13515232, 9, 7, 9
13668916, 9, 6, 9
13822560, 9, 7, 9
13976180, 9, 7, 9
14129816, 10, 8, 9
14283604, 10, 8, 10
14437528, 11, 9, 12
14591720, 12, 10, 13
14746080, 13, 11, 13
14900560, 14, 11, 13
15055084, 13, 12, 13
15209644, 14, 12, 13
15364280, 14, 12, 13
15518872, 14, 12, 13
15673476, 14, 11, 13
15828040, 14, 12, 14
15982680, 14, 12, 14
16137340, 15, 12, 14
16292024, 14, 12, 14
16446716, 15, 12, 14
16601384, 15, 12, 14
16756068, 14, 12, 14
16910768, 15, 12, 14
17065460, 15, 12, 14
17220168, 14, 12, 14
17374832, 14, 12, 14
17529520, 15, 12, 14
17684232, 15, 12, 14
17838940, 15, 12, 14
17993656, 15, 12, 14
18148364, 15, 12, 14
18303084, 15, 12, 14
18457804, 15, 12, 14
18612512, 15, 12, 14
18767232, 15, 12, 14
18921948, 15, 12, 14
19076660, 15, 12, 14
19231376, 15, 12, 14
19386092, 14, 12, 14
19540776, 14, 12, 14
19695460, 14, 12, 14
19850124, 14, 12, 14
20004788, 14, 12, 14
20159436, 14, 12, 14
20314092, 14, 12, 14
20468760, 14, 12, 14
20623424, 14, 12, 14
20778084, 14, 12, 14
20932744, 14, 12, 14
21087384, 14, 12, 14
21242068, 14, 12, 14
21396752, 14, 12, 14
21551436, 14, 12, 14
21706132, 14, 12, 14
21860800, 14, 12, 14
22015468, 14, 13, 15
22170224, 16, 14, 16
22325216, 17, 15, 17
22480400, 18, 16, 17
22635700, 18, 16, 18
22791044, 19, 17, 19
22946560, 19, 17, 19
23102132, 19, 18, 19
23257736, 19, 17, 19
23413356, 19, 18, 19
23568984, 19, 17, 20
23724600, 20, 17, 19
23880212, 20, 17, 19
24035816, 20, 17, 19
24191424, 20, 17, 19
24347040, 19, 17, 19
24502648, 19, 18, 19
24658272, 19, 17, 19
24813868, 19, 18, 19
24969492, 19, 17, 19
25125096, 19, 17, 19
25280704, 19, 18, 19
25436340, 19, 18, 19
25591968, 19, 17, 19
25747584, 19, 17, 19
25903192, 19, 17, 19
26058800, 19, 17, 19
26214408, 19, 17, 19
26370004, 19, 17, 19
26525600, 19, 17, 19
26681196, 19, 18, 19
26836816, 19, 17, 19
26992408, 19, 18, 19
27148032, 19, 18, 19
27303656, 19, 17, 19
27459260, 19, 17, 19
27614860, 19, 17, 19
27770460, 19, 17, 19
27926068, 19, 17, 19
28081680, 19, 17, 19
28237284, 19, 17, 19
28392888, 19, 17, 19
28548492, 20, 17, 19
28704108, 20, 17, 19
28859744, 20, 18, 20
29015380, 19, 18, 20
29171084, 21, 19, 21
29326972, 21, 20, 22
29482992, 22, 20, 22
29639072, 22, 21, 22
29795228, 23, 22, 23
29951484, 23, 22, 23
30107796, 23, 22, 23
30264124, 24, 23, 23
30420532, 24, 23, 24
30576988, 24, 26, 24
30733592, 24, 23, 24
30890056, 24, 23, 24
31046528, 24, 23, 24
31202952, 24, 23, 24
31359404, 24, 23, 24
31515832, 24, 23, 24
31672264, 24, 23, 24
31828708, 23, 23, 24
31985176, 24, 23, 24
32141668, 24, 23, 24
32298140, 24, 23, 24
32454604, 24, 23, 24
32611028, 24, 23, 24
32767492, 23, 23, 24
32923916, 24, 23, 24
33080364, 24, 23, 24
33236804, 24, 23, 24
33393224, 24, 23, 24
33549676, 24, 23, 24
33706104, 24, 23, 24
33862520, 24, 23, 24
34018972, 24, 23, 24
34175452, 24, 23, 24
34331884, 24, 23, 24
34488368, 24, 23, 24
34644840, 24, 23, 24
34801320, 24, 23, 24
34957832, 24, 23, 24
35114316, 24, 23, 24
35270784, 24, 24, 24
35427288, 24, 23, 24
35583744, 24, 23, 24
35740228, 24, 23, 24
35896732, 24, 23, 24
36053220, 24, 23, 24
36209652, 24, 23, 24
36366108, 24, 23, 24
36522588, 24, 24, 24
36679132, 24, 25, 24
36835768, 24, 25, 25
36992424, 25, 27, 26
37149272, 25, 27, 27
37306248, 26, 28, 27
37463316, 26, 27, 27
37620356, 27, 28, 27
37777480, 28, 28, 28
