19754004, 40, 39, 40
19913320, 40, 39, 40
20072656, 40, 39, 40
20231980, 40, 39, 40
20391352, 40, 39, 40
20550688, 40, 39, 40
20710020, 40, 40, 40
20869376, 40, 40, 40
21028728, 40, 39, 40
21188096, 40, 40, 40
21347460, 40, 40, 40
21506820, 40, 40, 40
21666180, 40, 39, 40
21825516, 40, 39, 40
21984852, 40, 39, 40
22144184, 40, 39, 40
22303516, 40, 39, 40
22462856, 40, 40, 40
22622216, 40, 39, 40
22781552, 40, 39, 40
22940892, 40, 40, 40
23100244, 40, 39, 40
23259580, 40, 40, 40
23418944, 40, 39, 40
23578308, 40, 40, 40
23737668, 40, 40, 40
23897028, 40, 39, 40
24056392, 40, 40, 40
24215748, 40, 39, 40
24375052, 40, 39, 40
24534392, 40, 40, 40
24693728, 40, 39, 40
24853084, 40, 40, 40
25012436, 40, 40, 40
25171760, 40, 39, 40
25331120, 40, 39, 41
25490452, 40, 39, 41
25649784, 40, 39, 40
25809116, 40, 39, 40
25968448, 40, 39, 40
26127772, 40, 39, 40
26287112, 40, 39, 40
26446424, 40, 39, 41
26605748, 41, 39, 40
26765132, 40, 39, 40
26924460, 40, 40, 40
27083824, 40, 40, 39
27243112, 40, 39, 38
27402336, 40, 40, 38
27561584, 40, 39, 37
27720744, 40, 39, 37
27879880, 40, 39, 37
28039008, 40, 39, 37
28198144, 40, 39, 37
28357280, 40, 39, 38
28516440, 40, 39, 38
28675596, 40, 39, 38
28834756, 40, 39, 37
28993892, 40, 39, 37
29153036, 40, 39, 37
29312172, 40, 39, 38
29471336, 40, 39, 38
29630496, 40, 39, 38
29789664, 40, 39, 38
29948820, 40, 39, 37
30107952, 40, 39, 38
30267112, 40, 39, 38
30426276, 41, 39, 38
30585472, 41, 39, 38
30744656, 41, 39, 38
30903844, 41, 39, 38
31063028, 41, 39, 38
31222216, 41, 39, 38
31381400, 41, 39, 38
31540584, 41, 39, 38
31699776, 41, 39, 38
31858972, 41, 39, 38
32018164, 40, 39, 38
32177324, 41, 39, 38
32336512, 40, 39, 38
32495676, 40, 39, 38
32654840, 40, 39, 38
32813992, 40, 39, 38
32973152, 40, 39, 38
33132308, 40, 39, 38
33291468, 40, 39, 38
33450628, 40, 39, 38
33609788, 40, 39, 38
33768948, 40, 39, 38
33928100, 40, 39, 38
34087264, 40, 39, 38
34246420, 40, 39, 38
34405588, 40, 39, 38
34564748, 40, 39, 38
34723912, 40, 39, 38
34883076, 40, 39, 38
35042232, 40, 39, 37
35201368, 40, 40, 37
35360556, 40, 39, 37
35519692, 40, 38, 35
35678680, 40, 38, 35
35837648, 41, 38, 35
35996580, 41, 37, 35
36155548, 41, 38, 35
36314508, 41, 38, 35
36473468, 41, 38, 34
36632404, 41, 38, 35
36791348, 40, 37, 34
36950236, 41, 38, 35
37109172, 40, 38, 35
37268092, 40, 38, 34
37426980, 40, 38, 34
37585868, 40, 37, 34
37744768, 40, 38, 34
37903660, 40, 38, 34
38062552, 40, 38, 34
38221444, 40, 38, 34
38380324, 40, 38, 34
38539208, 40, 37, 34
38698100, 40, 38, 34
38856996, 40, 38, 34
39015892, 40, 38, 34
39174784, 41, 38, 34
39333700, 41, 38, 34
39492604, 41, 37, 34
39651532, 41, 38, 34
39810444, 41, 38, 34
39969356, 41, 38, 34
40128272, 41, 38, 34
40287204, 41, 37, 34
40446120, 41, 38, 34
40605064, 41, 38, 34
40764004, 41, 38, 34
40922944, 41, 38, 34
41081848, 41, 37, 34
41240780, 41, 38, 34
41399692, 41, 38, 34
41558608, 41, 38, 34
41717520, 41, 38, 34
41876432, 41, 37, 34
42035344, 41, 38, 34
42194252, 41, 38, 34
42353172, 41, 38, 34
42512092, 41, 38, 34
42671024, 41, 38, 34
42829968, 41, 38, 34
42988880, 41, 38, 34
43147792, 41, 38, 34
43306704, 41, 38, 34
43465624, 42, 37, 35
43624608, 40, 36, 42
43783892, 40, 35, 41
43943016, 41, 35, 42
44102236, 42, 35, 41
44261532, 50, 36, 41
44421288, 62, 35, 42
44581780, 0, 35, 42
44742372, 42, 36, 42
44901708, 42, 35, 41
45061000, 61, 35, 42
45221396, 0, 36, 42
45382024, 0, 35, 42
45542628, 0, 35, 42
45703228, 0, 36, 42
45863880, 0, 36, 42
46024536, 0, 35, 42
46185168, 0, 36, 42
46345824, 0, 35, 42
46506432, 0, 35, 42
46667032, 0, 36, 42
46827656, 0, 36, 41
46988284, 0, 36, 41
47148920, 0, 35, 42
47309528, 0, 35, 42
47470108, 0, 35, 42
47630716, 0, 36, 42
47791344, 0, 36, 41
47951972, 0, 36, 41
48112604, 0, 36, 42
48273260, 0, 36, 42
48433904, 0, 35, 42
48594508, 0, 35, 42
48755112, 0, 36, 42
48915740, 0, 35, 41
49076316, 0, 35, 42
49236928, 0, 35, 42
49397536, 0, 35, 42
49558148, 0, 36, 42
49718776, 0, 36, 42
49879404, 60, 36, 41
50039776, 61, 36, 42
50200204, 0, 35, 42
50360780, 0, 35, 42
50521360, 54, 36, 42
50681344, 62, 36, 42
50841828, 60, 36, 41
51002152, 60, 36, 42
51162488, 50, 36, 42
51322280, 0, 36, 42
51482908, 0, 36, 42
51643540, 64, 36, 41
51804108, 0, 36, 41
51964740, 0, 35, 42
52125332, 63, 35, 41
52285844, 40, 37, 34
52444708, 40, 39, 37
52603812, 40, 39, 39
52763064, 41, 40, 40
52922444, 40, 40, 40
53081824, 40, 40, 40
53241180, 40, 40, 40
53400524, 40, 40, 40
53559880, 40, 40, 40
53719236, 40, 40, 41
53878584, 40, 40, 41
54037944, 40, 40, 40
54197300, 40, 39, 40
54356628, 40, 40, 40
54515960, 40, 40, 40
54675276, 40, 39, 40
54834608, 40, 40, 40
54993940, 40, 39, 40
55153276, 40, 40, 40
55312600, 40, 40, 40
55471944, 40, 40, 40
55631300, 40, 40, 40
55790656, 40, 40, 40
55950008, 40, 40, 40
56109364, 40, 40, 40
56268720, 40, 39, 40
56428052, 40, 40, 40
56587408, 40, 40, 40
56746736, 40, 40, 40
56906076, 40, 40, 40
