15814548, 43, 42, 43
15974380, 42, 42, 43
16134176, 43, 42, 43
16294020, 43, 42, 44
16453884, 42, 42, 44
16613728, 42, 42, 44
16773564, 42, 42, 44
16933376, 42, 42, 44
17093196, 42, 42, 44
17253036, 42, 42, 44
17412892, 42, 42, 44
17572696, 42, 42, 44
17732528, 43, 42, 43
17892340, 43, 42, 44
18052172, 42, 41, 43
18211936, 43, 42, 44
18371768, 43, 42, 44
18531596, 42, 42, 44
18691408, 42, 41, 43
18851172, 42, 41, 43
19010936, 42, 41, 44
19170720, 42, 41, 43
19330484, 42, 42, 43
19490276, 43, 42, 43
19650116, 42, 42, 44
19809956, 42, 42, 44
19969780, 43, 42, 43
20129580, 42, 42, 43
20289392, 42, 42, 43
20449180, 42, 42, 43
20608964, 42, 41, 44
20768732, 42, 42, 43
20928504, 42, 42, 43
21088272, 42, 42, 43
21248028, 42, 41, 44
21407740, 42, 41, 44
21567460, 42, 40, 43
21727128, 41, 40, 43
21886732, 41, 40, 41
22046140, 39, 38, 40
22205336, 39, 37, 39
22364392, 38, 37, 39
22523384, 38, 37, 38
22682356, 38, 37, 38
22841320, 38, 36, 38
23000184, 38, 36, 39
23159104, 38, 37, 38
23318064, 39, 37, 38
23477072, 38, 37, 38
23636040, 38, 37, 38
23795020, 38, 37, 38
23954020, 39, 37, 38
24113028, 38, 37, 39
24272032, 39, 37, 39
24431060, 38, 37, 39
24590096, 38, 37, 39
24749104, 38, 37, 39
24908088, 39, 37, 39
25067112, 39, 37, 38
25226140, 38, 37, 39
25385144, 38, 37, 39
25544148, 38, 37, 39
25703152, 38, 37, 39
25862156, 38, 37, 39
26021164, 38, 37, 39
26180164, 38, 37, 38
26339164, 38, 37, 39
26498164, 38, 37, 39
26657168, 38, 37, 39
26816172, 38, 37, 38
26975164, 38, 37, 39
27134168, 38, 37, 39
27293172, 38, 37, 38
27452176, 38, 37, 39
27611180, 39, 37, 39
27770204, 39, 37, 39
27929200, 39, 37, 38
28088204, 39, 37, 39
28247204, 39, 37, 39
28406232, 39, 37, 39
28565240, 38, 36, 38
28724128, 38, 36, 38
28882944, 37, 35, 37
29041652, 37, 35, 37
29200312, 36, 34, 36
29358848, 36, 34, 37
29517444, 36, 33, 36
29675908, 33, 32, 35
29834152, 34, 33, 35
29992416, 33, 32, 35
30150584, 32, 32, 35
30308724, 32, 32, 35
30466868, 32, 32, 35
30624984, 32, 32, 35
30783096, 32, 32, 35
30941240, 32, 32, 34
31099332, 32, 32, 34
31257384, 33, 32, 34
31415516, 32, 32, 35
31573652, 33, 32, 35
31731800, 32, 32, 34
31889928, 32, 33, 34
32048060, 33, 33, 35
32206256, 33, 32, 35
32364416, 33, 32, 34
32522540, 33, 32, 34
32680696, 33, 33, 35
32838880, 32, 33, 35
32997036, 33, 33, 35
33155236, 33, 33, 35
33313436, 33, 33, 35
33471640, 33, 33, 35
33629836, 33, 33, 35
33788040, 33, 33, 35
33946240, 33, 33, 35
34104436, 33, 33, 35
34262608, 33, 33, 35
34420776, 33, 33, 35
34578952, 33, 33, 35
34737116, 33, 33, 35
34895288, 33, 33, 35
35053476, 33, 33, 35
35211676, 33, 33, 35
35369864, 33, 33, 35
35528068, 33, 33, 35
35686256, 33, 33, 35
35844428, 33, 33, 35
36002596, 33, 33, 35
36160776, 33, 33, 35
36318952, 33, 33, 35
36477132, 33, 33, 35
36635328, 33, 33, 35
36793524, 33, 33, 35
36951744, 33, 33, 35
37109936, 33, 33, 34
37268116, 33, 32, 34
37426236, 32, 32, 34
37584296, 32, 32, 34
37742336, 32, 31, 34
37900320, 31, 31, 32
38058184, 31, 30, 32
38215940, 30, 29, 30
38373476, 29, 29, 30
38530928, 29, 29, 30
38688352, 29, 28, 29
38845704, 28, 28, 29
39002992, 28, 28, 29
39160300, 28, 28, 29
39317576, 28, 28, 29
39474844, 28, 27, 29
39632132, 28, 27, 29
39789352, 28, 27, 29
39946624, 28, 27, 29
40103872, 28, 27, 29
40261124, 28, 27, 29
40418432, 29, 27, 29
40575712, 28, 27, 29
40732964, 28, 27, 29
40890204, 29, 27, 29
41047536, 29, 27, 29
41204852, 29, 28, 29
41362208, 29, 28, 29
41519564, 29, 28, 29
41676960, 29, 28, 29
41834380, 29, 29, 29
41991776, 29, 28, 29
42149172, 29, 28, 29
42306568, 29, 29, 29
42463972, 29, 28, 29
42621348, 29, 28, 29
42778728, 29, 28, 29
42936084, 29, 28, 29
43093460, 28, 28, 29
43250840, 28, 28, 29
43408196, 29, 28, 30
43565588, 28, 29, 29
43722980, 28, 29, 29
43880364, 29, 29, 30
44037784, 29, 28, 29
44195180, 29, 29, 30
44352620, 29, 28, 30
44510036, 29, 28, 30
44667456, 29, 28, 30
44824872, 29, 29, 30
44982284, 29, 29, 30
45139728, 29, 29, 30
45297140, 29, 28, 30
45454528, 29, 28, 30
45611916, 29, 28, 30
45769332, 29, 28, 30
45926740, 28, 28, 29
46084120, 29, 28, 29
46241440, 29, 27, 29
46398732, 28, 27, 29
46555984, 28, 27, 29
46713200, 29, 26, 28
46870376, 27, 25, 27
47027368, 25, 24, 25
47184064, 25, 24, 25
47340692, 24, 8, 25
47496344, 24, 23, 24
47652848, 25, 22, 25
47809388, 23, 22, 24
47965804, 24, 22, 25
48122264, 22, 22, 25
48278652, 22, 22, 25
48435052, 23, 23, 25
48591496, 23, 23, 25
48747968, 23, 23, 25
48904444, 23, 23, 25
49060892, 23, 23, 24
49217308, 23, 22, 24
49373688, 23, 23, 24
49530136, 22, 22, 24
49686488, 23, 22, 25
49842872, 22, 22, 24
49999204, 22, 22, 24
50155512, 22, 22, 24
50311856, 22, 22, 24
50468192, 22, 22, 25
50624516, 22, 22, 25
50780856, 22, 22, 24
50937168, 22, 22, 24
51093540, 23, 22, 24
51249912, 22, 22, 25
51406300, 23, 23, 25
51562752, 23, 23, 24
51719188, 23, 23, 24
51875644, 23, 23, 25
52032116, 23, 25, 25
52188696, 23, 25, 25
52345288, 23, 25, 25
52501912, 23, 25, 24
52658516, 23, 25, 25
52815136, 23, 25, 25
52971772, 23, 25, 25
53128408, 23, 25, 25
53285036, 23, 25, 25
53441648, 23, 25, 25
53598256, 23, 25, 25
53754876, 23, 25, 25
53911504, 23, 25, 25
54068108, 23, 25, 25
54224732, 23, 25, 25
54381364, 23, 25, 25
54537996, 23, 25, 25
54694624, 23, 25, 24
54851224, 23, 25, 24
55007808, 23, 25, 25
55164420, 23, 25, 25
55321020, 23, 25, 25
55477648, 23, 25, 25
55634260, 23, 25, 25
55790872, 23, 25, 25
55947476, 23, 25, 24
56104080, 23, 25, 24
56260656, 24, 25, 24
56417272, 23, 25, 24
56573860, 23, 23, 24
56730300, 23, 23, 24
56886768, 23, 22, 24
57043068, 22, 21, 24
57199296, 21, 21, 22
57355364, 20, 19, 21
57511252, 20, 19, 21
57667072, 19, 19, 21
57822844, 19, 18, 21
57978600, 19, 17, 20
58134272, 19, 17, 20
58289920, 19, 18, 20
58445552, 19, 17, 20
58601144, 19, 17, 19
58756672, 18, 17, 19
58912156, 19, 17, 20
59067716, 18, 17, 20
59223240, 18, 17, 19
59378724, 18, 17, 19
59534220, 18, 17, 19
59689668, 18, 17, 20
59845152, 18, 16, 19
60000628, 18, 17, 19
60156100, 18, 17, 19
60311608, 19, 17, 20
60467196, 19, 17, 20
60622780, 18, 18, 19
60778344, 19, 18, 20
60933940, 18, 17, 20
61089480, 18, 17, 19
61244952, 18, 17, 19
61400396, 18, 17, 19
